"","session_id","qiatmod0SC","qiatmod1SC","qiatmod2SC"
"39",10525378,-0.307675407582338,-0.15558803632065,-1.21266299357309
"40",10525401,0.393089934409473,-0.0761475428208854,0.333547091199127
"41",10527180,0.0711181024044774,-0.653088820531986,-0.632670772002038
"42",10527198,0.673053236482256,0.10606405683741,0.520672132068399
"43",10527214,-0.872392208297687,-0.392702181110146,-0.479886550529193
"44",10527233,0.76846309019101,0.338782892045394,0.422690539883737
"45",10527243,-0.653137998820011,-0.0852801893846312,0.0439751277770171
"46",10527280,0.0885074573650141,0.63367051237158,0.643745448908717
"47",10527317,-0.556470822556072,-0.817882015753826,-0.597733745477008
"48",10529781,-0.199952511800087,-0.413225766155598,0.341425985912423
"49",10529828,0.344818163153218,0.136287469237207,0.14877469091282
"50",10529860,-1.3543688184053,-1.08789294637077,-0.616163856300595
"51",10534095,0.908540878897416,0.105548248718646,1.12959356271686
"52",10538295,-0.951020734123678,-1.06815023522197,-0.989136768388431
"53",10538314,-0.467092652099743,-0.604251822292755,0.244520458321014
"54",10538345,0.224149602116332,-0.293987409495646,-0.505030394104873
"55",10538354,0.588850763461106,0.138160018106777,0.463783298211239
"56",10538381,0.587370092376253,1.08257368960341,0.377874668124922
"57",10538383,0.112186343903554,-0.0119105609378593,0.561047174899482
"58",10540368,0.331853635966391,0.265650232186354,0.0906130541402987
"59",10540370,-0.746305338842407,-1.00496955895537,-0.0442040888085214
"60",10540396,-0.0598265539357536,0.781679310371842,-0.163930206593323
"61",10540400,0.338947117450922,0.780916442631879,0.511231288574988
"62",10540470,0.114197554120354,-0.923315163964066,-0.239477247111607
"63",10540477,0.660916063322513,0.0505725620527388,0.509147468685011
"64",10540510,-0.270573831056954,0.425470604830497,0.696010082293331
"65",10540524,-0.0631032104981365,0.0922872649528399,-0.0220059423410942
"66",10540591,-0.563300547696667,-0.836575819011799,-0.73738931092246
"67",10540596,-0.318170668818669,0.138259715896119,-0.205396836963272
"68",10541089,-1.19754527155815,-0.871407504251145,-0.0650577216314173
"69",10542160,-0.510889269735268,-0.378801627315301,-0.357002458786536
"70",10542165,-0.0479021843701879,-0.38589871246175,-0.552164748666193
"71",10542175,0.237703963436279,0.275493489186079,0.271344438725847
"72",10542183,-0.862985204203904,-0.535917748407626,0.27974865185804
"73",10542509,-0.742148148517433,-0.316346172916432,-0.846602385300952
"74",10543703,-0.945540571072067,-0.866675416901877,-0.498799891192108
"75",10544934,-0.161141401421304,0.358020823172595,0.405265428184313
"76",10544949,-1.02830551624975,-0.339123930500919,-0.609999797997766
"77",10545182,-0.0451761267839681,0.55870518833372,0.115301678941471
"78",10545342,-0.0426880489131194,-0.115957870660095,-0.588608678203301
"79",10545362,-0.42384358553431,-0.476920352096495,-0.121126343751348
"80",10545691,-0.787192015569666,-0.406192588057423,-0.14277806202221
"81",10545791,0.736798239338203,-0.00793300051772688,0.257456042204276
"82",10546792,-0.459412079196074,-0.422869246293685,-0.438195169687067
"83",10547943,0.133156098676597,0.223124094609308,0.0753875964365537
"84",10551749,0.748344875347708,-0.141274983597152,0.124794695630281
"85",10551805,-0.729191949772628,-0.735890969861968,-0.857654434641796
"86",10551908,-0.365310469175927,-0.574519176375539,-0.161591394174177
"87",10551952,0.153249781212344,0.00868643097109695,0.164251345000098
"88",10551958,-0.659742834778894,-0.548295853725807,-0.270543237088856
"89",10553111,-0.581828450743999,-0.573728501611215,-0.339660466336975
"90",10554684,-0.643781178160683,-0.259859872531987,-0.782957619869381
"91",10556654,-0.810762102908189,-0.575886950831625,-0.697857477900471
"92",10556770,-0.254728504483391,0.502691379805989,0.234556703301522
"93",10558238,0.351096376456718,0.166266877934751,0.00028261067893609
"94",10558655,0.0664998882628198,-0.387715988399708,0.555678890053485
"95",10558754,-0.424947727686444,0.0745818266212366,-0.0821921168767658
"96",10559286,-0.462774158052218,-0.397415137168787,-0.461078693629211
"97",10559389,0.383050824776743,-0.430263248952074,0.0220513718770026
"98",10560555,-0.0570134764892848,-0.286014171123971,0.0633511931839929
"99",10560565,-0.413606192371243,-0.571342489089124,-0.995217195540387
"100",10560616,0.704504052113462,0.661031183264261,-0.0553208309566931
"101",10560619,-0.982536425715424,-0.655681754018043,-0.814397480298589
"102",10560652,0.193341205398134,0.963663021690167,1.17635621141056
"103",10560661,-1.16311629426229,-0.944694043988864,-0.848078396139588
"104",10560707,-0.74071104536287,-0.721469909292365,-0.88277747563728
"105",10560731,-0.849511476988363,-0.620997491968265,-0.522378382253041
"106",10560882,-0.696076214761946,-0.478359101892956,-0.311946603598129
"107",10562842,0.0024080862579946,-0.300108132506753,0.149290601303466
"108",10565025,0.162293685538157,0.110563849915443,-0.589816087835258
"109",10565033,0.0279868687014981,0.0540058178921156,-0.324061130926187
"110",10565095,-1.31412759025925,-0.220818892070508,-1.46050467844427
"111",10565149,0.331283895385028,-0.543642442078663,0.111987323944414
"112",10565188,-0.12729554357571,-0.967383365338143,-0.715953336909274
"113",10567254,-1.00249144472212,-0.330943749039561,-0.383023185284262
"114",10567262,0.366650347256125,-0.164175543776335,-0.144164494987497
"115",10567348,-0.138872890066969,-0.0339578752172811,0.554368872507877
"116",10567366,-0.824570105586217,-0.963466517459337,-0.920418630122688
"117",10572893,-0.719434788874409,-0.739836253805125,-0.182617085036875
"118",10572894,0.300966549863562,0.842315526773469,0.261120293520677
"119",10572910,-0.312279256368816,-1.00356293904533,-0.605286782840096
"120",10572916,-0.596522044620637,-0.299765481835298,-0.0186788233182685
"121",10572933,-0.755432536342336,-0.595252983924929,-0.625274343829029
"122",10572937,-0.236718708720119,-0.124420348429353,-0.647031763715116
"123",10572954,-0.591005959182524,-0.151941256366869,-0.294973990527652
"124",10572955,-0.350617154831601,0.00743864301132502,-0.468540171611958
"125",10572988,-0.178609637767351,-0.413989826446382,-0.460149756199232
"126",10576844,-0.406897532483916,-0.179894995229842,-0.589454930896103
"127",10576853,0.137275798469169,0.530315417384746,-0.666713882422775
"128",10576891,-0.18086896766066,0.0846985509321271,-0.147639875183041
"129",10576915,-0.34368908183553,-0.384669181219307,0.292912353976138
"130",10576918,-0.662185820820816,-0.447512039286715,-0.314904946369785
"131",10577103,-0.701703137665523,-0.542376417661828,-0.0541760940490018
"132",10577129,-0.24739880196158,-0.19970014938482,-0.176187425816263
"133",10577240,-0.628703195145198,-0.864177615842515,-0.657581933956131
"134",10578649,-0.482173680898711,-0.418387228222287,-0.0974016601768115
"135",10578683,-0.383644877872935,0.129722707475127,-0.825490528415923
"136",10578684,-0.418344474200475,0.0708843481846832,-0.472360377656405
"137",10578704,-0.549638005862507,-0.807820702257254,0.0742536894088336
"138",10583205,-0.126163687647178,-0.186840282807231,-0.860798593183251
"139",10583354,-0.154778576944654,-0.226124428175374,0.0189178527883339
"140",10583589,-0.38316297194029,-0.786586293755769,0.10493875008974
"141",10583842,-0.57195033195003,-0.941805040843195,-0.344797926049268
"142",10584079,-0.128017802773397,-0.362641772047896,-0.106675209039576
"143",10584383,-0.49773969263706,0.262195815294383,-0.831345670228333
"144",10585275,0.540317039896332,0.736966224062541,0.297960729397446
"145",10587275,0.0858654089893161,-0.271247278219278,-0.689277018166706
"146",10587309,-0.142318467541506,-0.458408964151098,-0.210642062009754
"147",10587324,-0.416316729475802,0.116589186052428,-0.540694405393285
"148",10589032,-0.551394702600691,-0.144925044544822,0.39626245379962
"149",10589605,-0.589500148850048,-0.161142454548354,-0.097421127870598
"150",10592439,-0.440202028497126,-0.917491422712185,-0.500955509465813
"151",10594061,-0.306781455676169,-0.440508159050624,-0.279942776051359
"152",10594186,,,
"153",10594295,-0.00186559013443796,-0.712294085825456,-0.903961428347182
"154",10594607,-1.30140000477616,-1.31509823187043,-0.931682646058212
"155",10595859,-1.04450283955926,-1.13311469580277,-0.817700104642259
"156",10597767,-0.100242692841853,1.05560095208486,1.08941009659686
"157",10598767,-0.555804947963009,-0.490105500222357,-0.381893486062485
"158",10599599,-0.382168230576701,-0.204598550567968,-0.789285539018516
"159",10599831,-0.570117602115832,-0.942159922336617,-0.942275272045355
"160",10600387,0.224854511932242,-0.499062754449424,-0.687665233618774
"161",10609310,-1.01693017563093,-1.31561680692364,-0.711469637641602
"162",10610980,-0.334572501236639,-0.597269865384587,-0.276551424717023
"163",10611021,-0.604188608387469,0.451942743663244,-0.00700620770859921
"164",10613835,0.902249997024048,0.376476953060131,0.456883778807149
"165",10624206,0.314892036507281,0.368871849371765,0.232938121492268
"166",10626908,0.810836788937149,-0.0568008432033284,0.716105300003679
"167",10632367,-0.252844781701736,-0.7070482254446,-0.880191692386457
"168",10634249,-0.503454413976492,-0.72552459296837,0.0736251664034751
"169",10634726,0.343424880220744,0.769003594020727,0.0125697250397773
"170",10637507,-0.834231883088842,-0.713324243889409,-0.587268412887668
"171",10641298,-0.0818766669073495,-0.671104720448884,-0.356990421984479
"172",10642309,-1.01423182177088,-0.905297026917794,-0.976644349583113
"173",10645187,-0.321089790846386,-0.0578634882359773,0.398782152421487
"174",10645950,-0.876666423369378,0.40326259648568,0.163908791004375
"175",10646275,-0.27324475407006,-0.206862943343714,-0.315177179131893
"176",10646384,-0.991928045574966,-0.523780690840204,-0.498981615764371
"177",10646681,-0.061374737371365,-0.0397756201658046,-0.0211943064724738
"178",10646728,-0.688631734674704,-0.101071289157389,-0.375914582337265
"179",10646867,-0.472441068510972,-0.760394272490925,-0.308557812209147
"180",10650725,-0.236623777075014,-0.407676143354559,-0.847661310310269
"181",10657181,-0.177137608704407,-0.424608630707607,-0.454834903309792
"182",10657258,-0.433835525656875,-0.532930594294127,-0.273516166866065
"183",10657529,0.646772963625314,-0.0656923509790055,0.287464769332398
"184",10657562,-0.790075910519908,-0.511565635991538,-0.706990218506245
"185",10657956,0.932938696722136,0.833944274721074,0.608792224305889
"186",10658164,-0.384794308152858,-0.954125815774336,-0.481416652797507
"187",10659019,0.341528402269084,0.687225955225545,1.09361126938339
"188",10663088,0.418851143400601,0.316374405087015,0.364826817795837
"189",10663129,-0.208873298957273,-0.11632585300826,-0.0882238477439568
"190",10663237,-0.806559824154541,0.0966863812815131,-0.432411490444082
"191",10663276,-0.797476611777152,-0.981945306609212,-0.861298768495153
"192",10663498,0.182004306335683,-0.457048497571462,-0.222862554459184
"193",10669475,-0.689951021603004,-0.634244740087574,-1.03764136963048
"194",10670555,-0.840433949143549,-0.488700027459708,0.0553625413678426
"195",10670596,-0.212287177294346,0.375474795641236,0.0281733969761311
"196",10672339,-0.275643954875616,-0.715651006811363,-0.788038611646172
"197",10674365,-0.143681082714177,-0.131363702390137,0.579375944852586
"198",10674376,-0.0491973117799514,-0.416260536455905,-0.763754250607809
"199",10674406,-0.82181997933347,-0.700516169972277,-0.156754724865834
"200",10674432,0.11607200302139,-0.0686719442288171,-0.889606881103069
"201",10681265,-0.584763360641093,0.258259169172903,-0.177389342840827
"202",10682509,0.158580691908096,-0.448197897729575,-0.654697178319569
"203",10682556,-0.098265228469332,-0.31287280496043,-0.12737128491896
"204",10682571,-1.06669049034466,-0.436214998390327,-0.671188533549757
"205",10682651,-0.697281422245328,-0.492714988959064,-0.663717799830249
"206",10682709,-0.963957515518089,-0.454153856851678,-0.303045215671914
"207",10682808,-0.0492017021135451,-0.773063332202676,-0.556350195853452
"208",10682860,-0.617847451351871,-0.80381553288186,-0.364249076732303
"209",10683284,-0.412726611224958,-1.04038589396567,-0.350728732201534
"210",10684799,-0.161379923814781,-0.738249504741369,0.100137382286594
"211",10692078,-1.33001700114665,-0.839045167217239,-0.314232714062481
"212",10692092,1.06858878815401,0.658530612398228,0.528676124120104
"213",10694243,0.916440589997375,0.669628194109271,1.47963360665568
"214",10694266,-0.793100430442875,-0.61874965726967,-0.726893954205423
"215",10694280,0.181097813826994,-0.74333732039122,-0.926715151498346
"216",10694331,-0.828619295371622,0.0933897765605679,-0.656921407538799
"217",10694415,0.195378125671211,-0.925605925464809,-0.742190119074152
"218",10694462,-0.596807383488959,-0.956092144753229,-1.46117791492088
"219",10694699,-0.0270427469298014,-0.0742640973411466,-0.0190781523683456
"220",10694925,-0.751018800603327,-0.255333546005635,-0.234889473034819
"221",10697516,-0.0331175960268712,-0.675813138810188,-0.406688703597175
"222",10702785,0.320108939426575,0.26302842127376,0.241970276882584
"223",10710423,-0.619317806597465,-1.07383141224835,-0.516444989109258
"224",10710441,0.599380916491303,0.162879989318695,-0.670097480872654
"225",10710615,-1.09355277030486,-0.791600636601732,-0.702289637273094
"226",10712549,,,
"227",10948075,0.142834653717482,-0.79098557253445,-0.615770521198474
"228",10948122,-0.436666469767474,-1.03706690856565,-1.02851808995935
"229",10948126,-0.204882074893804,-0.765855264317672,-0.157980021186488
"230",10951598,0.303684390181933,0.626205430343271,0.305377208724147
"231",10951643,-0.742911239112243,0.378277386814175,-0.0918991531809503
"232",10956924,-0.26006187105798,-1.15906892117777,-0.632189088734427
"233",10956927,-0.0662608329883796,-1.02462532985577,0.0169470091369801
"234",10958371,-0.0761553400306702,0.0588844369056684,0.516025838770407
"235",10958383,-0.025893035455492,0.1496197231408,0.196367303107731
"236",10958409,-1.05193612296544,-0.0642491677330359,0.127312611853373
"237",10958415,0.411492108312656,0.188775963414005,0.33729409001831
"238",10958624,-0.826490396155106,-0.385200983930402,-0.466006872987103
"239",10958656,-0.865558530866609,0.429616434351908,-0.403750401154154
"240",10963483,-0.272330135703672,0.169149327741503,-0.405070128276357
"241",10963493,-0.239345399429399,-0.732804102329847,-0.979102705292929
"242",10963528,-0.146681390888436,-0.0596062993715831,-0.745122254692757
"243",10963535,-0.621697989915915,0.217377791966311,-0.232902715421523
"244",10963554,-0.296075060459604,0.0499811605570221,-0.746641420963946
"245",10963583,-0.553150586491692,-0.205343178498703,0.149844220929583
"246",10963610,0.0850528004482615,0.625118130768542,0.409587248368542
"247",10965904,-0.0703750264568899,-0.0810474290114152,0.532813534683958
"248",10965910,-0.331041203020517,0.0348578633803665,0.462977942889082
"249",10966055,0.39073185642631,0.00610260369143445,-0.139284002879081
"250",10966071,0.753437928459067,0.130679891896736,0.312289840232105
"251",10971950,-0.256301622692626,0.16416504351141,-0.653323092704797
"252",10971951,-0.650769728266992,-0.775468221437426,-0.726922320427744
"253",10971957,-0.276535645830588,0.241678774425933,-0.335719823993198
"254",10971962,-0.53754896510129,-0.424350548684931,-0.574160672125963
"255",10971977,-0.512280437922617,-0.386176470793356,-0.708870813722579
"256",10971986,0.840301234053398,0.535485443914517,0.624437397033537
"257",10971988,-0.693393099477872,-0.405570088694433,-0.561964855297191
"258",10972113,-0.257228554135587,-0.426109254461452,0.503347621743648
"259",10972123,0.229554413980467,-0.812317837370344,-0.470625636147106
"260",10972170,0.401146403391172,-0.42941702295604,-0.296244305477537
"261",10972239,0.29570072449243,-0.918858514536894,-0.705415369319929
"262",10975665,-0.70697609576698,-0.573015707963631,-0.206415461681747
"263",10975670,-0.842485508511445,-0.432221100340835,-0.490896693705698
"264",10975698,-0.229016028709499,-0.621243143665751,-0.775214629401881
"265",10975704,-0.250723304420588,-0.00271065207223128,0.481249485817421
"266",10975712,-0.808930348518923,-0.549408845540084,-0.618351353797065
"267",10975734,0.15104943160967,-0.751657265732058,-0.494884787992493
"268",10975768,-0.656058277945662,-0.86586582851968,-0.107447689497503
"269",10975770,-1.1151069049298,-0.881736691421407,-1.36746241314689
"270",10977665,0.574368414628656,0.61863139800657,0.188556823937275
"271",10977675,-0.413341433417377,-0.60384059147099,-0.698685039836517
"272",10977708,-0.0141509163210902,-0.129917143645816,-0.0929937338078528
"273",10977709,-0.429468522369282,-0.400293046298291,0.350486864528907
"274",10977728,-0.0119836881440348,-0.40042608409248,-0.169635750237568
"275",10977735,0.0323920952929532,-0.103319022118852,-0.204276787384329
"276",10982622,0.101527898755519,-0.0555207936751873,0.00328365051176104
"277",10982624,0.50835299812033,0.0976750344119637,0.834706720846502
"278",10982659,-0.0373207014820435,-0.493768721793209,-0.297183379014022
"279",10982661,-0.82628467220506,-1.01729057286297,-0.872350098571306
"280",10982858,-0.595574603995501,-0.19373854480206,-0.363959748876602
"281",10982863,-0.316968606624502,-0.304704361804097,-0.479204166236897
"282",10982924,-1.07260894875123,-0.278052613871922,0.0960160938987306
"283",10982956,0.905565441783934,0.680190954742788,0.663118436777474
"284",10984311,-0.492878498522125,-0.116710208361028,0.351752309376734
"285",10984319,-0.963118011478063,-0.126234912587154,-0.382044195050877
"286",10985317,-0.705972402621484,-0.490213848275779,-0.672672559012712
"287",10985324,0.396703986191439,0.609197545163281,0.342260736294573
"288",10985338,-0.88508711308373,-0.821646360633913,-0.942100200646587
"289",10985339,0.294350639597638,-0.0476434620035554,0.422354305011865
"290",10985359,-1.14072205543648,-1.35013441009719,-0.663219985020891
"291",10985361,0.423801347221634,0.427114891446885,0.296354262477253
"292",10985393,0.766145261204489,0.0241350516501847,-0.137819845113119
"293",10985400,-1.31224911761066,-1.2914230081634,-1.10598476047108
"294",10986527,0.320769745458243,-0.261829806924696,-0.353852349875999
"295",10986528,0.131799090526729,0.61240099546622,0.412186261215746
"296",10986541,0.150796288408085,-0.246236924849768,0.252389929949808
"297",10986545,0.127363445799819,-0.202546913841317,-0.45456506160931
"298",10986564,-0.859353425115377,-0.794193851049834,-0.896702208340626
"299",10986568,-0.534252640811975,-0.119121479668688,-0.271167398678084
"300",10986585,0.286543418907662,-0.620432742015951,-0.144563237913131
"301",10986590,-0.281120506642686,0.471445830868863,0.140029253443802
"302",10989943,-0.729637439616007,-0.572979818341284,0.231407119034084
"303",10989947,-0.775096935207733,-0.365416561870963,-0.462547907333193
"304",10989962,-0.13438157066281,-0.401879467304944,-0.63941121597875
"305",10989966,0.240625371701193,0.236327178384159,0.354176007035154
"306",10989982,-0.164542313113222,-0.332089381696864,-0.432627839207441
"307",10989985,0.105077858133643,-0.421753186943894,0.0257144994976488
"308",10989995,-0.629611574082498,-0.481980317862115,-0.121028445371344
"309",10990001,0.586167621637985,-0.0326132083707553,0.461525766920598
"310",10990591,0.00108345805204468,-0.110419649355374,0.34245189933779
"311",10990592,0.14006095579446,-0.750604732455817,-0.107757713477685
"312",10990610,0.149865077960129,-0.0724249671775468,0.0825948690659108
"313",10990611,-0.97251106607958,-1.03063385539776,-0.963237162296202
"314",10990623,0.778450002859071,1.09934158646841,1.01410566482124
"315",10992883,-0.111925461181497,0.0920317311175415,-0.0985524280248397
"316",10993457,-1.02307143986258,-0.143271498145703,-0.886784251506047
"317",10993460,0.315042939859562,0.559651820166475,0.814324581496438
"318",10993464,-0.910305750793988,-1.04028249930667,-0.910560512148952
"319",10993469,-0.489969492481523,-0.599312008288627,-0.319877871050414
"320",10993490,-0.377177051011227,-0.567956426884968,-0.593331896802543
"321",10993521,-0.505030496449959,-0.227208193387843,-0.701863085743899
"322",10994486,-0.00692117739303377,0.59764464382858,0.363753591960773
"323",10994490,0.0705763935940012,-0.169340043653031,-0.721466833807963
"324",10994501,-0.203468614212169,0.163612427097404,0.860460924615228
"325",10994503,-0.720028806715613,-0.827737722232117,-0.740117145627137
"326",10994525,-0.154384430388548,-0.487710083537988,-0.210687213877411
"327",10994526,0.0950543793561672,-0.257911293602858,-0.505632355459305
"328",10994557,0.145061856364991,-0.136761519246507,-0.332421099602144
"329",10995659,0.268824688438621,0.0837259754168875,0.519454104052397
"330",10995680,0.443276841175494,0.202175112551745,0.597926373720706
"331",10995744,-0.519513599684578,-0.419429854606213,-0.0849250094367803
"332",10998806,-0.371675681252684,-0.409007763598498,0.155646818860951
"333",10999551,-0.988187435353367,-0.388511705827508,-0.588220701263953
"334",10999553,-0.107346147117041,0.0326463655368877,-0.0543441149673575
"335",10999554,0.287928249137438,-0.289443321450911,1.02288671881428
"336",10999573,0.0637061525728549,-0.392179118478732,-0.044521587084674
"337",10999575,-0.425051599493318,-0.722402112658211,-0.567875914529754
"338",10999596,-0.231426904874356,0.136845398272946,-0.140271652089391
"339",11003339,0.220302913527214,-0.811542026320895,-1.00553554217552
"340",11003342,-0.231046567481971,0.153293015637727,-0.612643115974837
"341",11003398,-0.31670571997168,0.108007578559062,-0.0843110011432627
"342",11146178,-0.844213263154791,-0.977349703660738,-0.715089165946007
"343",11146258,-0.266820577842506,-0.38443377635106,0.320728311411268
"344",11146408,-0.0687542324464411,0.0984687123648183,-0.0553948785304629
"345",11151745,-0.675680293394616,-0.596022164608738,-0.20035142000462
"346",11151778,-0.149413985911757,0.878391364455886,0.56601807710092
"347",11151825,0.223614093537909,-0.0459091688341228,-0.0911624056977577
"348",11151924,-0.550482686083397,-0.767173388580477,-1.17554081983906
"349",11164412,-0.388809976250298,-0.879588288511583,-1.00857506059274
"350",11164535,-0.574799160107441,0.276564016253099,-0.497193543616675
"351",11164610,0.337577267054025,0.036009438379385,-0.0322892938283513
"352",11167567,-0.16122846144766,-0.187447466738897,-0.137398994735375
"353",11167736,0.739809618941491,0.00425243983360085,0.471594934400755
"354",11167845,-0.154206274349332,-0.139709052686668,-0.476492261068782
"355",11168019,0.150673879168804,-0.064953588184731,-0.461744163263413
"356",11170434,-0.704996345387114,0.376744751226455,-0.428049206903859
"357",11173689,-0.332715245798869,-0.272285376618832,-0.568922588862871
"358",11173767,-0.0360763965131017,-0.603421094012353,-0.311520404106651
"359",11173784,0.509249978399861,0.602055847634282,0.244626611895071
"360",11173822,-0.634178627796512,-0.669703078761169,-0.623325227553859
"361",11192555,-0.73362231822236,-0.267079837949674,-0.890428723229562
"362",11192568,0.136699836386408,-0.647321869220597,0.248241113176416
"363",11192629,0.910270936586927,-0.0203922427740584,-0.0475831591029095
"364",11192649,-0.645991343462817,-0.0193213077813919,-0.618878531701128
"365",11192674,-0.711780912080653,-0.235295192991448,0.248992091787695
"366",11208995,-0.868886510838049,-0.16238303240828,-0.450240060576105
"367",11209055,-0.787942774205671,-0.348837203651494,-0.588354204996106
"368",11209104,1.23738645439435,-0.245793055349152,0.0567983042894406
"369",11209231,-0.92174190544838,-1.11292901202527,-0.850840465286364
"370",11209426,-1.30434448074077,-1.46986645704844,-1.60853103384702
"371",11209754,-0.568808109701265,-0.979558529838052,-0.788254948507303
"372",11228087,-0.704956613842659,-0.970833165512384,-1.00222037659396
"373",11228120,-0.477989676973255,-0.48780113072814,-0.48383007828225
"374",11228146,-0.472332015672051,-0.388846145534818,0.517778263341297
"375",11228150,-0.586107514384043,-0.20465802065016,-0.359622160222513
"376",11228204,-0.929376894840867,-0.781458939293057,-0.87351382205075
"377",11260998,0.148316774863084,-0.166633184313368,-0.325636105070926
"378",11261045,1.19586787946561,0.995608152711985,1.35512708763209
"379",11261049,-0.905390877088572,-0.325129897714152,-0.379668723264234
"380",11276400,0.42938625351008,-0.415760675803129,0.4463732753726
"381",11276410,0.798801391494241,0.699625823716052,0.20190280497053
"382",11276417,-0.407955333915286,-0.246904532997106,-0.443655600439747
