"","session_id","qiatmod0SE","qiatmod1SE","qiatmod2SE"
"38",10525378,0.74747937338203,0.735734152501497,0.320958460313753
"39",10525401,1.01770399188902,0.441836687605054,-0.234325920346709
"40",10527180,0.379939323925469,0.451137101799787,0.0717532165098812
"41",10527198,0.493658329815687,0.945470182512589,-0.403642744401474
"42",10527214,1.09603476783479,1.35441881323399,0.966622256741527
"43",10527233,-0.693518821990675,-0.00924345963118353,-0.540175331492875
"44",10527243,-0.632862032905552,-0.516083196562143,-0.238865011435338
"45",10527280,0.218653775183547,-0.391118913415152,-0.0349878330867044
"46",10527317,0.591846928985733,-0.0144555870838396,-0.297209308594001
"47",10529781,0.754734467141124,0.912066876907609,0.519764664246009
"48",10529828,-0.452248215548738,0.394900788630526,-0.246794585315151
"49",10529860,1.46032310151666,1.35549059899246,1.30548016970537
"50",10534095,-0.3478862043691,-0.615683949725851,-0.441554619377665
"51",10538295,0.634594058615622,0.906924407082237,1.07151913945055
"52",10538314,1.04044916802376,0.825559108505435,0.454245472988573
"53",10538345,0.812055560870851,-0.363837064343456,0.320111478724368
"54",10538354,0.351730252982654,-0.203789714369789,0.514807516711694
"55",10538381,0.0559333758683388,0.104149782355664,-0.128379902865751
"56",10538383,0.192038239745698,0.12849869008687,0.469000363723455
"57",10540368,-0.113347101610854,0.289558869679043,0.421207280234972
"58",10540370,1.14292045176412,1.07986960909562,1.04956714630226
"59",10540396,0.257231356016019,-0.205962881201641,0.687121113757
"60",10540400,-0.349022041500715,-0.577682176136404,-0.617063260670615
"61",10540470,0.905260258394846,0.256526517572091,0.809042110700906
"62",10540477,0.280144259029883,0.0451411316267129,-0.322958575631124
"63",10540510,0.210636570739198,0.355605831548324,0.347558436444388
"64",10540524,0.462720759345731,0.194164678535958,-0.249455244225667
"65",10540591,0.735930276151243,0.789718332177281,1.31241365701157
"66",10540596,0.670779747934166,0.569349624037445,1.0006697959593
"67",10541089,-0.0624626359027058,0.696667532659196,-0.1913498085561
"68",10542160,0.932582227840036,0.27382105378908,0.881628068973624
"69",10542165,0.832745088230001,-0.0853070364261623,0.674666686342177
"70",10542175,-0.350020174826225,-0.404724453551176,0.426916353342061
"71",10542183,1.11193765799788,0.671927770196959,1.06266068665422
"72",10542509,-0.136148631778549,0.530491468870714,0.143697822085975
"73",10543703,0.715530940629736,0.430157299699188,1.02976264256664
"74",10544934,1.00593581595737,0.905636816414487,0.907073187919968
"75",10544949,0.439017077291082,1.13182303968391,0.780549924480995
"76",10545182,0.84232567264626,0.889396990003348,0.61710147050812
"77",10545342,0.012897655708137,0.1569470824583,-0.0924068145750759
"78",10545362,0.283631833264058,0.75883047017521,0.77612253240574
"79",10545691,0.951157820345232,0.379064665444505,0.878736334750766
"80",10545791,0.891226923687503,0.155266476534335,0.832790523785558
"81",10546792,0.676415192263634,1.08975631109982,0.897265884423676
"82",10547943,-0.399979467738231,-0.297613904001862,0.585116160600393
"83",10551749,0.299218183258021,0.419771413945513,0.288983316384507
"84",10551805,1.27976134067464,0.978103905001578,0.785395285427964
"85",10551908,-0.171436283638177,0.493057903370624,0.0479644933059968
"86",10551952,0.380652336023531,-0.207227225145563,0.5249471177913
"87",10551958,0.25975839689453,0.375278987482651,0.248433525189454
"88",10553111,0.566264226588223,0.745853681242197,0.767102502647876
"89",10554684,0.492443285816939,0.418973174956871,-0.126700197694913
"90",10556654,0.111298271208606,1.21301431045382,-0.194546058029776
"91",10556770,0.0161497769704306,0.119067298896416,-0.0712462628506773
"92",10558238,0.619631917639135,1.12771308908158,0.662718432345866
"93",10558655,-0.319607687828606,0.347134669972181,0.0150093842813139
"94",10558754,0.348991632454744,0.266699465952432,-0.149441703448297
"95",10559286,0.437332945813229,-0.000628963365872204,0.473904650121354
"96",10559389,0.42581669652906,0.482197980042273,0.25457411543509
"97",10560555,0.333567941737966,-0.0442597400444565,0.456357584985626
"98",10560565,0.61248373128221,0.52922057695778,0.438933451156586
"99",10560616,0.725427479593192,0.622984663776887,0.542517268596609
"100",10560619,0.337095410956442,0.621737014596319,0.786494292983701
"101",10560652,0.539793603835364,-0.000116742075843577,0.358012216973144
"102",10560661,0.285456747169338,0.519317219379535,0.0130200534906899
"103",10560707,0.531706561550329,0.279610447685062,1.07685177983846
"104",10560731,0.918272762063418,1.30279691834797,1.50877530274622
"105",10560882,1.02471068267029,0.60195178527956,0.666714166497709
"106",10562842,0.0969106819395859,0.438992499221411,0.0754160107366442
"107",10565025,-0.14976961041869,-0.0110286307588631,-0.107292807986787
"108",10565033,0.0259447605812859,-0.266825623344158,0.221102983334236
"109",10565095,1.14428758122708,1.43728417099402,0.342348571343858
"110",10565149,0.719202756238029,1.19873403229901,0.943896884681303
"111",10565188,0.0813222230215272,0.182667183341919,0.728523087392876
"112",10567254,0.727572242437258,0.520191574318305,0.762263838696721
"113",10567262,-0.157903244795998,0.0495752624116559,0.750954990357941
"114",10567348,0.297107084511441,0.593777360756293,0.188050366499898
"115",10567366,0.285623012022007,0.709077430028595,0.587465906747267
"116",10572893,0.775616906915328,0.797663600647929,0.885139257681774
"117",10572894,-0.389833216997661,-0.196785129067003,-0.249971617095389
"118",10572910,1.08022674959069,0.972612895611373,0.876270627264074
"119",10572916,0.122135301901721,0.473249081295481,-0.0614184306086752
"120",10572933,1.01638107072124,0.347957522445247,0.669232306200981
"121",10572937,1.05812147818114,0.18915219728955,0.421975328189529
"122",10572954,0.182518640079368,0.383169338131706,-0.00315035044964286
"123",10572955,0.756734852382212,0.156477917730164,0.346035948723739
"124",10572988,0.72663906175188,0.754185801034626,0.515131485982739
"125",10576844,0.379891098936276,0.191312648748163,0.420115989511861
"126",10576853,0.898834013631793,1.15078717290079,0.979179803954172
"127",10576891,-0.267475020394718,0.520140166006916,0.69042051407091
"128",10576915,1.0269834412844,0.767702967725144,0.335451398743872
"129",10576918,0.189486028144039,0.665629880328079,0.2123791440056
"130",10577103,0.730708892165155,1.1183970039749,0.165433242969584
"131",10577129,-0.103292706420976,0.719018041178573,0.434227207826895
"132",10577240,0.625418611820866,0.422097813797625,0.689996332576588
"133",10578649,0.42765675782627,0.898522255743674,1.06526122629924
"134",10578683,0.194638340626196,0.415518393701959,0.643920702762982
"135",10578684,-0.621702728673768,0.31981838796052,0.704569055093628
"136",10578704,0.0273229038487037,0.516736171323078,0.0893655643542006
"137",10583205,0.604582148263502,0.753479594908282,1.04386513096326
"138",10583354,0.517413486947195,0.783158663800676,0.321586736550361
"139",10583589,0.247037671448532,0.623870126826941,1.06923075949682
"140",10583842,-0.0164011379516635,-0.21227210329005,0.0385034262790696
"141",10584079,0.693847167011336,0.726593095103398,1.26602648886309
"142",10584383,,,
"143",10585275,1.07359169837156,1.33050266647413,1.18929601714316
"144",10587275,-0.00805615583770061,-0.17107557451783,-0.633876196301556
"145",10587309,0.315128405748976,0.752944379466465,0.623699550060572
"146",10587324,0.536500413835956,0.979204913641142,0.465837772599217
"147",10589032,0.388080664781221,-0.192899977121611,0.41771236903684
"148",10589605,0.396904796515008,0.384223200492488,0.344090944753739
"149",10592439,0.56398795771258,0.345037282042996,0.848157578556177
"150",10594061,0.62014575603785,1.04235043737647,0.251324941454091
"151",10594186,,,
"152",10594295,0.377251978208907,0.691538028854442,0.703679852482223
"153",10594607,1.32630385561692,1.27157712068662,1.04832269815056
"154",10595859,0.749091187804808,0.848134910542551,1.1224507534708
"155",10597767,-0.480171074823936,0.0350303155180196,-0.855373359562007
"156",10598767,-0.152813922322574,0.675916443915305,0.912700758142972
"157",10599599,0.706012765860875,0.443475127131538,0.49773107010228
"158",10599831,0.287874511456144,0.676548039441316,0.731025852537062
"159",10600387,-0.129328496645971,0.168670519139748,-0.452083368385197
"160",10609310,0.48332391581155,0.431890774212196,0.596765325863112
"161",10611021,0.372126852659943,-0.3499621927917,0.555520583083757
"162",10613835,-0.34304967758903,-0.415144460463998,-0.00983306212073581
"163",10624206,,,
"164",10626908,0.430978660796216,1.28804459594846,0.721808872161339
"165",10632367,,,
"166",10634249,0.263249390376094,0.773482634953158,0.351549624285932
"167",10634726,-0.492097091114544,0.276365665729005,0.0121300214497317
"168",10637507,0.736494395256537,0.249351417279098,0.548652450100988
"169",10641298,0.876587516254758,-0.157142712488292,0.504434447946567
"170",10642309,0.5308991866046,0.0122758876549273,-0.277906692643273
"171",10645187,,,
"172",10645950,0.30145955583127,0.508347255732099,0.105264266209429
"173",10646275,0.603845668392352,0.279642144683656,0.216878858596799
"174",10646384,0.475832654129078,0.900919852756969,1.03744539762424
"175",10646681,-0.466855698135647,-0.0333258845653666,-0.663206022675073
"176",10646728,0.133727671514337,0.0598451697454365,0.740630317203251
"177",10646867,0.0815587584046279,0.97241367282276,-0.0947656478161024
"178",10650725,-0.160189709197771,0.611323837067589,0.750474223929412
"179",10657181,0.644644720699434,-0.170735528847526,0.182404707251534
"180",10657258,0.0357036694809331,0.327868751502334,0.648897659682318
"181",10657529,-0.110104207385019,-0.421068370441936,-0.625522643071921
"182",10657562,0.785867356853476,1.25004813214832,1.17372602016513
"183",10657956,1.04167086652578,-0.740520855963023,-0.381902031299614
"184",10658164,0.578979732556153,0.593775090574209,0.058328714120328
"185",10659019,0.366033790545203,0.537964657470974,0.0116824745678734
"186",10663088,0.865291586440809,0.9879406577286,0.830148830851099
"187",10663129,0.130832295500312,0.516129748927904,0.0509081275035796
"188",10663237,0.582317767099657,0.493408405728256,0.785143125950339
"189",10663276,0.530076235652999,0.57007243137279,0.963815360771641
"190",10663498,0.0177408021579001,0.432653138726653,0.764273372791964
"191",10669475,0.0586439858873792,0.802220757017093,0.366939813520664
"192",10670555,0.72242582663858,0.63936431620679,0.974087816287962
"193",10670596,0.315248668438575,-0.554465225588908,0.406760941730833
"194",10672339,0.956336627851741,0.791827154710722,0.524335258223716
"195",10674365,0.757021348170395,0.679019319217137,0.853964543082255
"196",10674376,0.503620905706794,0.710330444307927,0.293896360857943
"197",10674406,0.704044817812711,0.160459386517709,0.747960158114328
"198",10674432,0.78606886669469,0.339418758028013,0.385504260858972
"199",10681265,0.511946839407211,0.532643254772829,0.826168521759515
"200",10682556,-0.310018836451281,0.789076026307796,0.0436124308062717
"201",10682571,1.01074588261048,0.384712510947158,0.601776716337894
"202",10682651,-0.435339028622223,0.0505236110995872,0.176008528462359
"203",10682709,0.3654318260935,0.351166038145245,0.0981113236844109
"204",10682808,0.0367819277134138,0.542830572007496,0.977705087028277
"205",10682860,0.648561545319083,-0.36655109353061,0.15269835575184
"206",10683284,0.602442415681751,0.218840605704499,0.820038041178846
"207",10684799,-0.455658993249405,0.233744182687145,0.497927957155518
"208",10692078,0.9333804181189,1.06778768112062,0.694678870841237
"209",10692092,0.252943998040287,0.141547768273848,0.284554041687954
"210",10694243,,,
"211",10694266,-0.180643195239213,-0.0485984305200572,-0.35539206432293
"212",10694280,-0.132011697500557,-0.0683975608203434,0.706820424215904
"213",10694331,0.882555588502868,0.698482798657363,-0.33521198910617
"214",10694415,0.391363175438035,0.49744257154626,-0.0443159233770558
"215",10694462,0.524665829671488,0.279837371698656,0.137796430367104
"216",10694699,-0.160816010087606,-0.389641793882738,-0.237897540380101
"217",10694925,0.411481691641374,0.639788372381695,0.817930015051791
"218",10697516,0.70038429703776,-0.460669421516952,0.103296065679978
"219",10702785,-0.226988170125291,1.00369320491279,0.40723814072774
"220",10710423,0.717946918620014,0.937350510797367,0.931568744350126
"221",10710441,-0.420935029202474,-0.421669386213464,0.178350181465384
"222",10710615,1.14808340757394,1.01068307900008,1.15917678229951
"223",10712549,,,
"224",10948075,0.425131584950155,0.255827372901652,0.103630316570548
"225",10948122,-0.0463454844326313,-0.0584036869535593,0.0400756902387972
"226",10948126,0.545584352513164,0.641560242401983,0.570897453893285
"227",10951598,-0.505393204634689,-1.043303252242,0.266103846801752
"228",10951643,0.729774038835984,0.487742320639838,0.295443979687249
"229",10956924,0.722328338685268,0.792813394954814,0.242724749366882
"230",10956927,0.404011512992353,-0.751548134081086,-0.461087199260993
"231",10958371,1.40133781258546,1.48964498255099,1.37815030845912
"232",10958383,-0.449917270565818,0.42124752283095,0.862200058836479
"233",10958409,0.12311144062984,0.752319844807822,-0.0441862472312523
"234",10958415,0.19607228947143,0.132002101633552,0.350193858551805
"235",10958624,-0.321068924220919,0.302882395749656,0.027610620709949
"236",10958656,0.419479969434302,-0.143730958539966,0.674066434732236
"237",10963483,-0.201839900460058,0.00464167244906963,0.143558540231447
"238",10963493,-0.0382495204464526,0.106678744505729,0.978011214824327
"239",10963528,0.348744200018117,0.182717764554334,0.555223765920525
"240",10963535,0.485456035292262,0.163386522012222,-0.152490699734272
"241",10963554,0.404745587216409,0.363829753244933,0.251621210514933
"242",10963583,-0.0906652747684027,0.361986307196757,0.0929557647073572
"243",10965904,0.434738711115315,0.33654429473651,0.738014965404667
"244",10965910,0.170826267917532,-0.0464945954347795,-0.0852775333216158
"245",10966055,0.749321315996245,0.142275307840197,-1.08828242829953
"246",10966071,0.477733821541403,0.195645335716759,0.126744582300199
"247",10971950,0.234564687590071,0.385309120629923,0.81491195202723
"248",10971951,1.19112289449435,0.890084760634151,0.909505873170581
"249",10971957,0.477883699906687,0.230106259783233,0.144362771938474
"250",10971962,0.507500965528761,-0.00868654652255171,-0.233559917343565
"251",10971977,0.592819636292855,0.912703792079539,1.09655323846762
"252",10971986,0.552317184045663,0.268378179463305,0.280156640127264
"253",10971988,0.358125052130706,0.801430107356409,0.0913792004687312
"254",10972113,0.218876718111941,0.34809277717707,0.498632015863702
"255",10972123,0.982974244785433,0.769370827239443,-0.0131560137599007
"256",10972170,-0.249672789921538,0.309921909720784,0.235023115197707
"257",10972239,0.576544250037555,0.593516026964431,1.19896362372919
"258",10975665,-0.119175265246253,0.326774054441899,0.303221795817536
"259",10975670,0.303225900804525,0.842341101712963,0.779030036221111
"260",10975698,0.467202939774347,0.840513304154783,0.777097244630545
"261",10975704,-0.23565122345357,-0.309957195456974,-0.390014534631796
"262",10975712,0.963171647249925,0.514423746005554,0.564521011951436
"263",10975734,0.610941084545568,-0.376190389578696,-0.674120878394452
"264",10975768,0.41137533411537,0.85516720802326,0.249327105607763
"265",10975770,0.581828418422444,1.08477950097265,0.779020367836073
"266",10977665,0.185935539229884,0.348907875942206,0.282794130520337
"267",10977675,0.966593385283756,0.421351124346835,0.574671086040766
"268",10977708,0.206415877482012,0.247304975344259,-0.472992525818638
"269",10977709,-0.0677442025667951,0.0983020863556555,-0.0956465591682729
"270",10977728,0.0151045199902421,-0.475115781385426,-0.201727668774832
"271",10977735,0.973004512430511,0.894454976969699,0.501547678257518
"272",10982622,0.142006781062202,0.0471160483949722,0.552955385936931
"273",10982624,-0.519709446355445,-0.0547306136455172,-0.460454335103799
"274",10982659,0.0296438201510808,-0.120004025022817,0.368125660083598
"275",10982661,0.341543627351582,1.07201177908361,0.409685721239767
"276",10982858,0.221775759180053,-0.10680347474952,0.896980541872529
"277",10982863,0.383117681978262,-0.133430363024165,-0.00165457822755077
"278",10982924,-0.187008115009929,-0.359857071514548,0.0568560181577235
"279",10982956,0.200711279343501,0.621896023655433,0.47850669127062
"280",10984311,-0.275972019891653,0.371511170570043,0.510103807771858
"281",10984319,0.736122590836944,0.781683776302604,0.435517512890978
"282",10985317,0.798525851277154,0.679901720747392,0.922624270326663
"283",10985324,0.539578121174317,0.0232729581360024,0.525440950672912
"284",10985338,0.871671045474047,1.21894186122307,0.491247883830993
"285",10985339,0.21901490576072,-0.107839673309364,-0.293309652775154
"286",10985359,0.342679511230579,1.02865297729642,0.140270808058039
"287",10985361,0.0542539187881432,0.243345403222696,-0.254704132615008
"288",10985393,-0.594308352844471,-0.0117763136361059,0.737226918995883
"289",10985400,1.0174249245762,0.67410190706868,0.832301031593413
"290",10986527,-0.214587445983093,-0.198409905917958,-0.399579638618147
"291",10986528,-0.101436081212786,0.0176715325089052,-0.0173618939146354
"292",10986541,-0.132054066588739,0.259974894524046,0.625898231780129
"293",10986545,-0.388608613584838,0.806423161321198,0.125522677277952
"294",10986564,1.23954556815387,1.32356656746755,1.43647425407259
"295",10986568,0.346359683283786,0.394019974407768,0.630527960673472
"296",10986585,-0.0837539784121575,0.640914134542759,0.205472583384383
"297",10986590,0.349007143438451,0.0268181600603369,0.277620741453951
"298",10989943,-0.103345466576404,0.994284203808713,0.841781472091439
"299",10989947,0.25031165911305,0.669482194916767,0.244217793803005
"300",10989962,0.256613649039938,-0.106920052739976,0.307302951399817
"301",10989966,-0.130659888611027,0.244728712229259,0.00266391531069493
"302",10989982,0.898773515867611,0.448667698486467,0.611581828648555
"303",10989985,0.806261845155488,0.560441106483259,0.46696228853526
"304",10989995,0.818327785124966,0.476577137013532,0.439707656974441
"305",10990001,0.35626786122332,0.374611972483936,0.420133980304629
"306",10990591,-0.24377660740915,-0.348127313076032,-0.340973519442293
"307",10990592,0.621397117907321,0.55292266399011,0.413632340307697
"308",10990610,-0.274801312091934,0.189705072507374,0.039094440733966
"309",10990611,1.12588624341252,-0.0834391077609053,0.363740732633498
"310",10990623,-0.939082737630066,-1.05863003475764,-0.897295658674357
"311",10992883,-0.127882116911496,0.116593508142902,0.127089092275521
"312",10993457,0.289736990166112,0.541132223143146,-0.568630598279741
"313",10993460,0.002548812297266,0.0421320186702526,-0.514959374727168
"314",10993464,0.218576922038571,0.680979920706888,0.764812622809045
"315",10993469,0.311430748822889,0.534853713066073,0.0716743788943655
"316",10993490,-0.0746934363715479,0.432600947194633,0.766437781679465
"317",10993521,0.429485408152742,-0.0133911028129469,-0.305805421770407
"318",10994486,0.936094692716724,0.578195088975573,0.126436942497956
"319",10994490,0.0834714820458544,0.393332982138524,0.0369775976546365
"320",10994501,,0.242236750048375,0.853577636466633
"321",10994503,-0.305959749744031,0.417256100262939,0.607008786623508
"322",10994525,0.256560848376803,0.62401502422791,0.330326145811393
"323",10994526,0.783593555167181,0.219292451853119,0.403554259437834
"324",10994557,-0.109650103982652,-0.216982211469855,0.295659669205179
"325",10995659,0.544006431918751,-0.112133911488167,-0.491201266463574
"326",10995680,0.841961480840586,-0.325923349107537,0.478983676890917
"327",10995744,0.105951356276075,-0.263843646087155,0.133522188208869
"328",10998806,0.377430461886649,0.614785447528339,0.749428510547638
"329",10999551,0.259616131456301,0.345993522209582,0.788041737302086
"330",10999553,0.368828047244086,-0.25624121305461,0.0963458580627609
"331",10999554,-0.72990340254437,-0.605459413409182,-0.453319911346096
"332",10999573,-0.188820092855866,-0.324332414279053,0.524944430019497
"333",10999575,0.755851756883948,0.872740211949968,0.0954543827149557
"334",10999596,0.238895663777484,0.41372958553678,-0.117296610722968
"335",11003339,0.943712455941312,0.635714354166283,0.511407768907331
"336",11003342,0.12331995232963,0.621737925916764,-0.270030742462803
"337",11003398,0.694844841812524,-0.600784991409325,0.580964392247291
"338",11146178,0.574623721348494,0.850431355645743,0.929229012736002
"339",11146258,-0.0133095448584846,0.12296016877451,0.373503568382786
"340",11146408,0.489547275542312,0.548143204432242,0.560616975805955
"341",11151745,0.34299556706586,0.561558495662151,0.437495330718415
"342",11151778,1.13135015002267,0.13114477824632,0.874331750581761
"343",11151825,0.162966314193661,-0.0879487888745587,0.26617391025562
"344",11151924,1.04291225952679,1.20293612546445,1.39115550880023
"345",11164412,0.826956679933468,0.642653230112953,0.981834502678012
"346",11164535,0.704278825450147,0.562033511856914,0.690921385624448
"347",11164610,0.840775413882495,0.257907685292513,0.267266659259813
"348",11167567,-0.1002170452205,0.741911474448395,1.04208800571528
"349",11167736,-0.125209613295644,-0.578585870108783,-0.700018025123416
"350",11167845,0.1560764779739,0.318838078366957,0.357147273646059
"351",11168019,0.535308424374643,1.06839774465708,0.31545079397245
"352",11170434,0.4345704080663,-0.390603079801127,0.797783927941633
"353",11173689,0.3854605703018,0.590527186373582,-0.103499676993478
"354",11173767,0.386909822002568,0.413825916099224,0.316223274318027
"355",11173784,-0.929854059157153,0.0969762722214275,-0.413784264083447
"356",11173822,0.879367525443664,-0.195157306354844,-0.185635929591578
"357",11192555,0.0272081702087061,0.231680543132896,0.89985057467286
"358",11192568,0.486001527072653,0.343093941876935,0.625293299339179
"359",11192629,0.00165137944598506,-0.0571931235107542,0.107119115807075
"360",11192649,-0.884139772995505,-0.616195205573376,-0.817634671012045
"361",11192674,0.587720967076055,0.913422165948336,0.770028961375493
"362",11208995,-0.959280638176372,0.100247355717195,-0.468586840125171
"363",11209055,0.164621427641494,0.705578601330971,0.306760936616981
"364",11209104,0.87950094902137,0.6314022386003,0.677758306978082
"365",11209231,0.757034334017178,0.953165347765854,0.88251493114065
"366",11209426,1.53087127707621,1.17495351313919,0.961147726836629
"367",11209754,1.05412798168555,1.10638046084008,0.0465162741154036
"368",11228087,1.22166544253739,1.35114747774506,1.34764489358543
"369",11228120,0.865403063195231,1.04320828680566,0.602757344240065
"370",11228146,0.750413168099186,-0.0975378066831106,-0.0286621879678593
"371",11228150,0.596176765759124,0.698229844133604,-0.271975313038814
"372",11228204,1.19141982102696,0.662642202811939,0.644456897958954
"373",11260998,1.1014895988707,1.29332268863884,0.715381244074597
"374",11261045,0.862182744584798,1.06346889726295,1.07423516175715
"375",11261049,0.833772859225192,0.400876074632932,0.340652022233338
"376",11276400,0.694124502017329,0.378980636618391,-0.122251558910781
"377",11276410,-0.129867762817884,0.185324587452144,-0.54014216386812
"378",11276417,0.365781025440487,-0.195578574521497,0.481015605875769
