"","session_id","iatmod0","iatmod1","iatmod2"
"118",9857338,0.243710783643926,-0.0287397146905889,-0.566574782526262
"119",9857352,-0.968838433281806,-0.717117630265024,-1.11392478239762
"120",9857419,-0.945016209260659,-0.807382504256449,-0.375784527285719
"121",9857436,,,
"122",9857448,0.0986685016786906,0.0929613926799173,0.540329247697918
"123",9857477,-0.218908008424937,-0.851959974276223,-0.579424551596665
"124",9857567,-0.620094901187732,-0.182773003744632,-0.809109688811966
"125",9857597,-0.624736284322284,-0.642524469201845,-0.00697772837777375
"126",9857665,-0.307309508801783,-1.28705131043042,-0.777937870601224
"127",9857715,-0.647437246092685,-0.892939390082568,-0.834326402038395
"128",9857729,0.602508546610741,0.832288565058136,0.189603994814638
"129",9857753,-1.03568822871697,-0.974680251065603,-1.06372894284381
"130",9857803,-0.481537551330386,-0.740608074814008,-0.552095647817361
"131",9857831,-0.294319763561905,0.0434114036225845,-0.701689562720141
"132",9857864,-0.940964274757687,-0.682976405943343,-1.13915923093637
"133",9857962,0.0861653515087965,-0.652930994237488,0.65238869670018
"134",9858002,-0.541639599393062,-0.431792243648304,-0.986363255088871
"135",9858054,-0.83511923946015,-0.658365268566464,-1.10198538820882
"136",9858087,,,
"137",9858131,0.891482129560353,0.421279241463576,0.822671189859209
"138",9858138,-1.05004763456984,-0.771975494665754,-0.913006086167762
"139",9858147,-1.00073502223174,-1.00621329395068,-1.01183547242653
"140",9858160,-1.16684403124259,-1.16344858922196,-0.874252063788518
"141",9858178,-0.061622743129466,0.259823464321214,-0.30076520609604
"142",9858319,-0.981586361493538,-0.383721421464138,-0.14520984551229
"143",9858323,-1.57370176767294,-1.24725958564406,-1.46059844330159
"144",9858414,-1.26800741763909,-1.3168851065971,-1.33481190603479
"145",9858417,-0.747483177326502,-0.863906781164079,0.150964886314786
"146",9858530,-1.32939441873653,-1.10416871292721,-0.855358050584526
"147",9858531,-0.64203178958949,-0.977669621206252,-1.09051850346664
"148",9858549,0.0513921095202202,0.0376255905447107,0.200799820785628
"149",9858571,-0.65357040121648,-0.941425112612176,-0.449442685554005
"150",9858605,-0.841252897237016,-0.745048842327362,-0.491246887958075
"151",9858612,-0.276795238483781,-0.308316687101157,-0.0954971133375278
"152",9858620,-1.20053179784347,-1.05367102945382,-1.10479446229703
"153",9858641,-0.151433565888298,-0.905027487768017,-1.17717534728954
"154",9858650,-1.053944313582,-1.46007364462171,-0.977611375367163
"155",9858672,-0.735656450696094,-0.612444487611331,-0.608520587100557
"156",9858708,-0.826475212997579,-0.917084977127107,-0.830024220369551
"157",9858725,-0.860902603666797,-0.745006590864767,-1.12129173138677
"158",9858726,0.375944663741282,-0.112777379292567,-0.425701501230974
"159",9858753,-0.301804032882232,-0.0684986507874985,-0.591520386548712
"160",9858755,-0.0161203919982944,0.207698679339819,0.268744207922441
"161",9858782,-0.396459673964893,-0.655407577912034,-0.705772788925805
"162",9858797,-0.763441991386086,-0.961977270585802,-1.03893244933369
"163",9858830,,,
"164",9858854,0.529039224100123,-0.472199771036441,-0.0116268685350978
"165",9858858,-0.118436117589164,-0.185442927396249,0.121550225288335
"166",9858862,-1.02469549882617,-0.813234544663855,-1.00942086273037
"167",9859007,-0.335884759668373,-0.381351802004013,0.267252290285163
"168",9859049,-0.210717842810936,-0.527790117031059,-0.386998443544667
"169",9859060,-0.853762578414225,-1.25766082261747,-1.61384818222624
"170",9859070,-0.660529811148363,-0.864258377224564,-0.865346401642422
"171",9859115,,,
"172",9859156,-1.12512464054013,-0.626313274260435,-0.155855836471315
"173",9859220,-0.0819048536036578,-0.0021689169750162,-0.216882704038759
"174",9859242,-0.92932488458744,-0.886853753316885,-0.604617022076573
"175",9859257,-0.951530635469202,0.00957187538751328,-0.390140205308206
"176",9859274,-0.111169948376077,0.169913902919955,0.342973882974116
"177",9859308,-0.419564509390857,-0.380657580879523,-0.681632249505212
"178",9859311,0.0976344057760981,-0.758477878666738,-0.556610829234722
"179",9859328,-1.13543993459775,-0.451016384858781,-0.386871793060145
"180",9859340,-1.05452581857675,-1.11723181485476,-0.794387244200303
"181",9859360,-0.54914579073398,-0.487244941873419,0.311350885399324
"182",9859369,-1.36084335261431,-1.12518790669952,-0.784858385434621
"183",9859392,-1.17238826543875,-0.909777895022575,-1.08779822182606
"184",9859419,-1.30403941541539,-1.27034661784686,-1.1575542302944
"185",9859436,,,
"186",9859480,-1.2999366417901,-0.948776382819251,-0.775944206439452
"187",9859580,-0.129296092261749,-0.531604991012017,0.478889275061567
"188",9859588,-1.23034920470071,-1.11529971094291,
"189",9859621,-0.266842069182575,-1.06541368579562,0.093170198512861
"190",9859627,-0.248239206396324,-1.34746050822591,-1.06198186099882
"191",9859639,-1.00640981033397,-1.11918614559324,-1.46653614978539
"192",9859725,-1.00106943625091,-1.24313376998413,-0.663096706606877
"193",9859736,-0.75574663606108,-0.504651450495401,-0.600547177411831
"194",9859801,-1.04792542934842,-0.484664686759806,-0.855032103269549
"195",9859807,-0.582279924398379,-0.404210476432051,-0.666794908787151
"196",9859811,-0.577302284066511,0.0459942207585349,0.153671855072522
"197",9859817,-0.285547385472939,-0.449822359653373,-0.730815060162382
"198",9859882,-0.369300684078452,-0.557143349941833,-0.235685438357592
"199",9860039,-1.14773234096103,-0.5308662510362,-1.35003214444217
"200",9860051,0.380311568592673,0.44550783466052,0.0731089614028343
"201",9860090,-0.738027439856111,-0.0405841320987012,0.213853052674463
"202",9860133,,,
"203",9860146,-0.835939892480252,-0.678202340234798,-0.628700216555549
"204",9860148,-0.243680839467352,-0.4398369533993,-0.383680315496865
"205",9860237,-0.67469350070467,-0.5765765706436,-0.0912571462808654
"206",9860249,-1.31942367701466,-1.44141636249664,-1.68657131307552
"207",9860290,-0.737079442074709,-0.555099992349637,-0.534793509181627
"208",9860350,-0.157042361063405,-0.512203676662057,-0.918034262307247
"209",9860383,0.366390169278034,0.0247553342700633,0.104124692936348
"210",9860421,-0.322571514110633,-0.177659544517229,-0.405794263608112
"211",9860437,0.248468658278078,-0.372559370878793,0.0367504414909922
"212",9860439,-0.956210843452773,-1.14860937727037,-1.00309328657907
"213",9860448,-0.583550017699524,-0.668053177943716,-0.964826352053215
"214",9860480,-1.0013203257281,-0.45865386699552,-1.25396533611115
"215",9860583,,,
"216",9860630,-0.045355939609029,-1.0220840772717,0.396810817763238
"217",9860632,-1.52614307807195,-1.94848980573348,-1.47944988121221
"218",9860652,-0.279066068490351,-0.522662885054648,-0.442039798320986
"219",9860787,0.000592175342044254,0.23240925556016,-0.465659690381139
"220",9860861,-0.86435905345496,-1.05110560319957,-0.164586731567807
"221",9860866,-1.18224570821637,-0.776448953657635,-0.758243812770789
"222",9860919,-0.994025343524154,-0.979623383906405,-0.733766752682007
"223",9860928,-1.36122736066839,-1.30262549667211,-1.26729080245595
"224",9860954,-0.429866738357536,-0.53859201231221,-0.628972679540083
"225",9860959,-0.499535951244827,-0.992326618611946,-0.78772111668214
"226",9860963,-1.18335750306049,-0.9558886063151,-0.966847115205569
"227",9860969,-1.23230479872188,-0.392234307817075,-0.526560047973177
"228",9860977,-0.193234602114664,-0.3897962939488,-0.0639966522517627
"229",9861008,0.614459964868627,-0.430563945074457,-0.260793386180702
"230",9861023,0.19388832483213,0.00398466333080842,0.7790949977251
"231",9861033,-0.556179229811412,-0.993845191057317,-0.923773563830203
"232",9861135,-0.215823984182525,-0.650029133672975,-0.482561170551731
"233",9861144,-0.519941257598426,-0.012802680269608,-0.468897537312073
"234",9861154,-0.105383001788869,-0.7898106094745,-0.847776551877963
"235",9861193,0.0479249523768719,-0.393591337453277,0.550056987189173
"236",9861245,-0.412990946418386,-0.543413850543817,-1.02193260376231
"237",9861308,-0.0570311656026547,-0.250796885063508,0.272766414656935
"238",9861309,-0.817567569958406,-0.622692817451139,-0.841041752892761
"239",9861445,-0.907952343165921,-0.858101779903366,-0.927061453192967
"240",9861454,-0.360368138982557,-0.128461691291961,-0.342828548835832
"241",9861461,-0.0698988621335273,-1.17158189341254,-0.719442749931281
"242",9861535,-1.14112513410283,-0.89137786914745,-1.0976932215271
"243",9861563,,-1.38178675857861,-1.72958327106536
"244",9861583,-0.0793220046935197,-0.596107341985355,0.184362650282663
"245",9861664,-0.0505676042830918,-0.227782622528089,0.199765530828781
"246",9861694,-0.956512321496087,-0.920092844217054,-0.599577019568793
"247",9861805,-1.04357201570643,-1.02035057461408,-1.00277509108108
"248",9861826,-0.724694121216728,0.0326133105115829,-0.173260561424665
"249",9861873,-0.471612626418732,-1.31028783495773,-0.986189374120105
"250",9861876,-0.625350773095084,-0.736458174281679,-0.125200633730894
"251",9861888,,,
"252",9861905,-1.10820800672795,-1.12030631412907,-0.833643052184395
"253",9861959,0.0525662187044877,0.187636078717037,0.039085374701501
"254",9861980,,,
"255",9861981,0.116997894521417,-0.160576611911499,-0.79517087065905
"256",9862028,-0.648693474824939,0.258046394530534,-0.200053792341554
"257",9862110,,,
"258",9862158,-0.240096727336977,-0.013947329763658,0.302465809803931
"259",9862212,-0.24817413162987,-1.05020382611445,-1.06492788273497
"260",9862230,-1.00913411842908,-1.03120550973124,-0.940231392830793
"261",9862254,0.561902021665159,-1.26980958051137,-0.878180361419699
"262",9862271,-0.447758260878282,-0.209497216573673,0.395285189448669
"263",9862293,-1.1450812980282,-1.31685849131553,-1.11878789481122
"264",9862295,0.0270712011598365,0.0889226674511277,-0.220758039370371
"265",9862297,-0.318941880775952,-0.255066205915873,-0.0462728367790856
"266",9862324,-1.09357373124402,-1.23466632354621,-0.441458446747777
"267",9862327,-0.649730519803593,-0.655083330395865,-0.204415488423622
"268",9862337,-0.840707641395386,-0.92851002752939,-0.200694209905737
"269",9862379,-0.776819907099142,-0.00541014151346278,-0.746027873169129
"270",9862424,-0.959827613643158,-0.307414491730104,0.208937219809847
"271",9862452,-1.10896756801408,-1.15046988440465,-1.22363987293906
"272",9862485,-0.737830304212612,-0.682119795047956,-0.735514416701674
"273",9862561,-0.151344375956575,-1.09822950046942,-0.639294206512294
"274",9862581,-1.11656491262818,-0.296159690618118,-0.710786203168229
"275",9862582,-0.215839816566829,-0.598364719795355,-0.7743731157333
"276",9862619,-0.440251247670144,-0.71876036584388,-0.899507931988126
"277",9862705,-0.867590776113644,-0.580130922878408,-0.811177182494015
"278",9862747,-1.22805415911992,-0.891501620367733,-0.551476182499282
"279",9862996,-0.994941748524141,-0.703090730673371,-0.601002268096504
"280",9863024,-0.455639765888145,0.210529724864011,0.44748518702567
"281",9863053,-0.948525665835294,-1.47843578260653,-0.83847417402911
"282",9863072,0.0670718566421185,0.0300869597488811,-0.656438176136848
"283",9863111,-1.05375572483604,-0.987538686502257,-0.597662967259364
"284",9863141,-0.766086600353501,-0.566115595373874,-1.26170276726336
"285",9863151,-0.778053978580709,-0.618431492913375,-0.631992983684394
"286",9863185,-0.925909602459549,-1.17427137507502,-0.622214548300184
"287",9863197,-0.542342612957562,-0.824925316507244,-0.116443204748089
"288",9863213,-0.349345752533294,-1.23568344011905,-0.951466382517851
"289",9863227,-0.154292759942489,-0.665611845099656,-0.694948277649147
"290",9863274,-0.848752035202219,-0.380688879316547,-0.299856734875392
"291",9863281,0.419080516905896,0.0665936667924913,0.190297658028997
"292",9863333,0.0695358616640421,-0.439383838717828,-0.754927011550831
"293",9863436,1.1548382926792,0.724895437460995,0.195376993347915
"294",9863506,-1.04406657338681,-0.0824838178837911,-0.78400876354374
"295",9863567,-1.39986853947458,-0.861584458099053,-1.31685869924923
"296",9863578,-0.794881070221146,-0.861444078074806,-0.891340144337279
"297",9863605,-0.720438129964014,-0.936334128917989,-0.819995563736045
"298",9863675,0.27045680774629,-0.125376268998279,0.223073862593563
"299",9863682,0.0464815334120913,-0.128347076428807,-0.905401663409398
"300",9863710,0.205554194405715,-0.265998064284621,-0.565000416428745
"301",9863823,,,
"302",9863839,-0.380635410586558,-1.04651903038679,0.0166394905187035
"303",9863898,0.0581979377263812,0.26564649192046,0.0548139734661994
"304",9863926,-0.90662360599466,0.194605461766445,-0.77850738109369
"305",9863942,-1.37907360154417,-0.250773829744954,-1.04805577463771
"306",9863978,-1.05079594261288,-0.345771905709944,-1.12501619746065
"307",9864060,0.10228961638371,0.565519507820331,-0.143784260360579
"308",9864187,-0.433794504157191,-0.691677280586324,-0.0167486586145857
"309",9864206,-0.880439427000509,-0.794838433674214,-0.231506518159206
"310",9864210,0.190382626873694,-0.705910525681878,-0.735796558528828
"311",9864319,-1.39704871864911,-1.57153037989177,-1.30986854684377
"312",9864397,-1.19308309406335,-1.2224858171044,-0.907100168720674
"313",9864421,-0.20190986079681,-0.820302464506248,-0.0982393272870916
"314",9864484,-0.845003942599009,-0.49848160857757,-0.449625032269396
"315",9864538,-1.09143703388128,-1.06530337205688,-0.885083769831801
"316",9864597,-0.95007452172242,-1.19395900198607,-0.775341499198458
"317",9864707,0.0463149083512883,-0.0847894382351317,0.366434509411408
"318",9864729,-0.379325070205472,-1.07495192383888,-0.417703254797383
"319",9864731,-0.259614337514194,-0.123495536279817,-0.5307150989333
"320",9864799,-0.331600202231894,-0.317289974232857,-0.576454737089939
"321",9864867,-0.415438153819327,-0.999610234736448,-1.03076251987221
"322",9864957,-0.733899677781267,-0.8088923213184,-0.823398143483458
"323",9864986,-1.13460643430941,-1.30960655900954,-1.17545758597162
"324",9865012,-0.686264610092825,-1.10351896733054,-0.155837030233185
"325",9865110,-0.0433331009447823,-0.292752777589464,-0.669277992385572
"326",9865116,-1.14606615150116,-0.730471802830032,-0.826392856108674
"327",9865128,-1.04088450368492,-1.55619606484535,-1.14904842274005
"328",9865131,-0.533292501540258,-0.653554017745759,-0.869213443753781
"329",9865159,-1.22996675091195,-0.741090056700151,-0.916125578098314
"330",9865318,-0.590660205745824,-0.265164586302247,-1.06840551464531
"331",9865366,-0.411972510926418,-0.338262986801607,-0.707817128216045
"332",9865367,-0.426641112566017,-0.407573310170827,-0.181467568786978
"333",9865455,-1.11452305528819,-1.1757435332076,-1.15898284031147
"334",9865512,-0.521097972353252,-0.583965271305917,0.132969772002247
"335",9865515,,,
"336",9865525,-1.09019157224174,-1.35928837119204,-1.07649750302852
"337",9865604,-1.44430446606779,-0.696877356174069,-0.482572173735826
"338",9865609,-0.687606669483042,-0.718096650993237,-1.10609833893484
"339",9865612,-0.752956038646984,-1.32336686798669,-1.12244615250958
"340",9865651,,,
"341",9865652,-1.37846378757896,-1.25272474170486,-0.603168001614173
"342",9865672,-0.167049921214606,-0.481127988308498,-0.29119493415281
"343",9865712,-0.595663798411523,-0.358393594340657,-0.947898595011909
"344",9865745,0.394264608952448,0.510594372646333,0.118563412684858
"345",9865940,-0.260254424801287,-0.175555565390384,-0.370818424304124
"346",9865953,0.158823707188502,-0.864581329703149,0.304181432429256
"347",9865992,-0.806374240873531,-0.724673436075163,-0.568016951136551
"348",9866036,-0.77672127195253,-0.663233012002709,-0.791923547455873
"349",9866079,-0.384441929546745,-0.616860767904831,-0.52650352508976
"350",9866085,-0.392446038558402,-0.386183595372594,-1.03139467369598
"351",9866131,-1.02854920513049,-0.929949194497772,-0.501672679729814
"352",9866187,-0.952378806117159,-1.12522974807011,-0.967580704222393
"353",9866213,-0.685488029432043,-0.705210314178091,-0.533332943511496
"354",9866231,0.0165048613166816,0.315320600845133,0.0145130324538059
"355",9866355,,,
"356",9866382,-0.416462930289437,-0.656018462146292,-1.20473921742033
"357",9866388,-0.275763022884009,-0.10534233763873,-0.029257148622807
"358",9866482,0.155628698281436,-0.453978872516741,-0.194373606053082
"359",9866504,-0.318054381366662,0.119094203653437,-0.844687954266905
"360",9866505,-0.808546556106415,-1.02829449667891,-0.793998062198761
"361",9866549,-0.988307674573708,-0.906375153512931,-0.630521014498854
"362",9866570,-0.963362374188678,-1.36345093329817,-1.31380964134521
"363",9866597,-0.856285103019273,-0.528554772545271,-0.714493999189671
"364",9866760,-0.287662726171953,-1.01483941703931,-0.781362229783625
"365",9867040,-0.493148444632013,0.129583858834364,-0.0850806374717728
"366",9867256,-0.805731643196056,-1.38515277349835,-0.131730498410252
"367",9867354,0.515842384165687,0.341225443581241,0.0937656874792391
"368",9867369,-0.228968623649486,-0.603622295782813,-0.885801798281685
"369",9867371,-0.822462923863007,-0.337132471479698,-0.400439884631856
"370",9867455,-0.401060167132128,-0.315984438385563,-1.0577199950704
"371",9867497,-0.608597231117671,-0.810274923249164,-0.808504892817254
"372",9867547,-0.329370570101003,-0.487797707960112,-0.601468201186392
"373",9867593,0.314664065442997,,-0.363797489873289
"374",9867636,-0.418489987585374,-0.526821467310635,-0.525389375248392
"375",9867637,-0.611564590695079,-0.440817353257822,0.226649559035577
"376",9867688,-1.05407595551935,-0.496001309821029,-0.570458733736165
"377",9867737,-0.24613798440089,-0.347630456971215,-0.531559387247221
"378",9867742,0.368175051901094,-0.915629778113101,-0.240406619252262
"379",9867768,-1.01438909327309,-0.308100498552432,-0.670428692319172
"380",9867774,-0.960161001069347,-1.29800229931454,-1.2170782491824
"381",9867787,-0.560500422828125,-0.614819785773157,-0.292928928700382
"382",9867801,-1.0523344399251,-0.709189628538132,-0.990278487816758
"383",9867865,-1.05003521722224,-1.33103918474111,-1.16375347130888
"384",9867922,-0.531139801798323,-0.944605397872938,-0.0450130562623623
"385",9868017,-0.286136385400162,-0.362527900183258,-0.699735932637038
"386",9868052,-0.0761002850870132,0.735460232295554,-0.0653651671429832
"387",9868107,-0.985669268718506,-0.485361264255703,-1.39480477626061
"388",9868129,-0.525127425864,-0.42544455890986,-0.182860108818355
"389",9868200,-0.402130796788715,-0.460133644653973,-0.0468812450196341
"390",9868245,-0.571870333380517,-0.294531536859542,0.0820734385371446
"391",9868343,-0.583503984469322,-0.459313833264251,-0.365412797660909
"392",9868368,-0.297697388612573,0.0903640374797431,0.118795382128209
"393",9868370,-0.155776366729694,-0.159293320087301,-0.672057850654453
"394",9868386,-0.837466645380584,-1.00235833320405,-1.12988152598151
"395",9868391,-0.862245062881559,-0.03779846567334,-0.422213313247333
"396",9868437,-0.025196434039777,-0.281095942974886,-0.589610066486207
"397",9868488,0.206065764112498,-0.482095814762884,-0.108694811196648
"398",9868500,-0.567170862469861,-0.0681255560049496,0.218410411768814
"399",9868563,-1.37156471857325,-0.376130167320591,-0.494040970479492
"400",9868591,-0.942392716000409,-1.38217377229004,-1.12733637108832
"401",9868625,-0.288754388324073,-0.348783513593097,-0.288243988113873
"402",9868648,-0.912849689831532,-0.752685334736213,-1.15244329043435
"403",9868657,-0.900866583030509,-0.845563579142851,-0.162809903215684
"404",9868736,-0.182369674113066,-0.511429404945426,0.75546255825157
"405",9868751,-0.740280522422144,-0.255842897409051,-0.491001933331441
"406",9868778,-1.02450076403461,-0.600016990948912,-0.362725903303674
"407",9868812,-0.233432353822822,-0.675051537654425,-1.02272161288264
"408",9868835,-1.09850228668336,-0.618260895476692,-0.496412863402414
"409",9868871,-1.25738943818114,-0.390406195855415,-0.965968605572738
"410",9868926,-0.648758490965148,-0.65100268072585,-0.228232756308356
"411",9868936,0.204737379950722,-0.27881713583836,-0.102552535265179
"412",9868970,-0.863244631196553,-0.662446878260521,-0.884666133248754
"413",9868978,-0.795796632499321,-0.981353430561015,0.235377496977373
"414",9869055,-0.836340960433452,-0.390263964573469,-0.932284356794726
"415",9869062,-0.865227701173373,-0.927712025458531,-1.02564217801624
"416",9869071,-0.0429423574049685,-0.343130511289304,-0.00223470156416755
"417",9869073,-1.16643038630057,-0.95755874553402,-0.813393467634151
"418",9869123,-0.0997722110361797,-0.995850660668805,-0.0550707824416596
"419",9869133,-0.710737999064582,-1.12522452737003,-1.13779531797482
"420",9869173,-1.06421666086292,-0.877910605898371,-0.159303395214144
"421",9869346,-0.91751238368016,-0.793996381377621,-0.79153220692059
"422",9869348,-0.777540642540497,-0.425764918751709,-0.899456990906284
"423",9869388,-0.646854910520424,-1.08627187247019,-1.0721245007058
"424",9869416,0.17648469236106,-0.662370292287614,-0.873595123714243
"425",9869432,-0.749418111440354,-0.617355367906805,-0.902126613686436
"426",9869444,-1.16955129910269,-1.30670480409509,-0.875016826422505
"427",9869549,-0.712719786110144,-0.537900467780783,-0.575394192272991
