"","session_id","AS1","CS1","AS2","CS2","SUBEXCL","FASTM","MB3","NB3","EB3","FB3","MB4","NB4","EB4","FB4","MB6","NB6","EB6","FB6","MB7","NB7","EB7","FB7","DIFF1","DIFF2","IAT1","IAT2","IAT"
"243",9861563,944.453420659467,940.715302682886,306.831383011924,262.674312405045,0,0,2121.31578947368,20,0.05,0,1505.75,5,0.2,0,1134.55,20,0,0,839.65,40,0,0,-986.765789473684,-666.1,-1.04480090588763,-2.17089918723899,-1.60785004656331
"244",9861583,319.39499366589,309.412256818255,272.56370208912,212.418252710324,0,0,804.5,20,0,0,863.971428571429,40,0.125,0,816.947368421053,20,0.05,0,778.081081081081,40,0.075,0,12.4473684210526,-85.8903474903475,0.0389717079725847,-0.315120270351568,-0.138074281189491
"245",9861664,1240.08571312356,1280.51612037277,1120.87373164673,1130.55696463427,0,0,2006.15789473684,20,0.05,0,1705.73684210526,40,0.05,0,1932,20,0.1,0,1570.45,40,0,0,-74.1578947368421,-135.286842105263,-0.0598006201926568,-0.120697664942604,-0.0902491425676304
"246",9861694,1231.28636906996,1236.7848684435,986.39364727413,994.034827634788,0,0,2205.94444444444,20,0.1,0,1836.23684210526,40,0.05,0,1093.45,20,0,0,1157.97435897436,40,0.025,0,-1112.49444444444,-678.262483130904,-0.903522098831286,-0.687618462472121,-0.795570280651704
"247",9861805,232.444115147419,232.444115147419,541.907326836349,528.833535975102,0,0,875.05,20,0,0,1247.72972972973,40,0.075,0,616.35,20,0,0,716.25641025641,40,0.025,0,-258.7,-531.47331947332,-1.11295568758938,-0.980745771746724,-1.04685072966805
"248",9861826,315.65555179279,276.058933082294,202.981505778388,157.859302222725,0,0,1065.27777777778,20,0.1,0,800.333333333333,40,0.025,0,842.947368421053,20,0.05,0,845.108108108108,40,0.075,0,-222.330409356725,44.7747747747748,-0.704344999142206,0.220585489318713,-0.241879754911746
"249",9861873,334.66347451732,301.439217267711,265.246023327545,220.90549023063,0,0,1171.05555555556,20,0.1,0,1050.19444444444,40,0.1,0,868.55,20,0,0,787.35,40,0,0,-302.505555555556,-262.844444444444,-0.903909684174093,-0.990945843964132,-0.947427764069113
"250",9861876,818.223088819255,818.223088819255,219.862312711008,219.862312711008,0,0,1362.45,20,0,0,915.425,40,0,0,1097.65,20,0,0,749.1,40,0,0,-264.8,-166.325,-0.323628120030348,-0.756496181401592,-0.54006215071597
"251",9861888,,766.501141551661,,,1,0.875,1360,3,0,0.85,,,,1,,2,1,0.9,,10,1,0.75,,,,,
"252",9861905,710.529308611072,693.343692284174,501.253245672752,453.700758783944,0,0,1451.1875,20,0.2,0,1349,40,0.2,0,798.052631578947,19,0,0,774.275,40,0,0,-653.134868421053,-574.725,-0.91922297997501,-1.14657611688606,-1.03289954843054
