"","session_id","qiatmod0","qiatmod1","qiatmod2"
"88",9856929,-0.417780936334542,-0.88304999667726,-0.547705678713027
"89",9856939,-0.273599941428023,0.305612420920069,-0.503527916075233
"90",9856972,0.206564851609148,-0.932206870232667,0.237759769713617
"91",9856982,-1.18250302960493,-0.998436750059255,-1.15918920103402
"92",9857089,-0.746155254353376,-1.00933002779546,-0.645229861707078
"93",9857107,-0.522815272780554,-0.789038692312169,-0.847018564422533
"94",9857295,-0.528375620875236,-0.84225229851179,-0.685375913767267
"95",9857351,-0.166032846504742,-0.706895843518109,
"96",9857365,-0.781663666549334,-0.436018318949104,-0.523567091042138
"97",9857385,-1.32193419166262,-1.02271626125343,-1.04535740918448
"98",9857544,1.02477496711406,0.488282040786048,0.66824460475331
"99",9857767,,,
"100",9857849,,,
"101",9857874,-1.14107277316517,-0.555904820844268,-0.662902159126629
"102",9857959,,,
"103",9857977,-0.11434122200779,0.374084496836528,-0.50941762272717
"104",9858057,-0.870202287733358,-0.181851052376855,-0.0109200315458403
"105",9858082,,,
"106",9858094,-0.640753286848578,-0.746664802738709,-0.655542844928491
"107",9858149,-0.379404540938959,-1.00623885656384,-0.814180586217195
"108",9858184,0.0133275172702107,0.061229311811472,0.886747823934613
"109",9858373,-0.802022145544168,-0.397379759491027,-0.263184498897704
"110",9858422,-0.481004985862712,-0.406251591220122,-0.976165790437547
"111",9858478,-0.64471446803603,-0.445541680756285,-0.886315149611594
"112",9858532,-0.761529362584989,-0.811873776750166,-0.196037128389601
"113",9858588,0.131980496996198,-1.01510869742472,-0.689441065654016
"114",9858616,-0.828379567388911,-1.30534516949676,-1.39399772081958
"115",9858648,-0.130660051537084,-0.476923904593787,-0.682604959115402
"116",9858649,-0.891743381823957,-0.694306400284245,-1.13187687390551
"117",9858663,-0.978588094391383,-1.0807203954714,-1.01734930252017
"118",9858690,0.64117009444243,0.422319538977167,-0.348887668421274
"119",9858806,-0.597457623314274,-0.534502198131405,-0.944621471764431
"120",9858808,-0.999006773899321,-0.778084931317499,0.0360593845634825
"121",9858929,-0.430857524687614,0.222556970065948,0.421113785600472
"122",9858953,,,
"123",9859090,,,
"124",9859159,0.112428957762241,0.854870095772746,0.26769844395371
"125",9859221,-0.513155831930473,,-0.319830754591473
"126",9859244,-0.707451002093519,0.35083621649105,-0.895935002023247
"127",9859251,0.232573114681019,0.829005408725993,-0.390984892297772
"128",9859385,,,
"129",9859417,,,
"130",9859447,-0.966646414078783,-1.21843075784465,-1.17608274678013
"131",9859556,-0.60060864339414,-0.465836298619091,
"132",9859626,-0.222690468931774,-0.100157042681432,-0.132931376386447
"133",9859695,-0.886834184422797,-0.590724370270486,-0.622544304006031
"134",9859885,-0.586136573416703,-0.828308041185514,-0.853629637057704
"135",9859887,-0.722158116797993,-0.786682252309143,-0.175255238143185
"136",9859896,-0.243572345581867,-1.18551796601668,-1.03675736377135
"137",9859920,-0.25091120030698,-0.772759399422763,-0.717810619922237
"138",9860049,-0.550393461888844,-0.12541149580411,-0.290198771501597
"139",9860066,-0.797431864840987,-0.680253166984562,-0.385719113186997
"140",9860396,-1.74215597396393,-1.33892127329095,-1.42792683891216
"141",9860398,1.28347109226815,0.521672333849731,1.26977052912059
"142",9860585,,,
"143",9860663,-0.251721496791777,-0.191218416585899,0.0213104686029366
"144",9860713,-0.316203481412173,-0.564219853472437,-0.410516569112383
"145",9860738,,,
"146",9860800,-0.456593598505132,-0.683045508176492,-0.707679248551219
"147",9860802,-1.00515835094201,-1.38291104416998,-1.18792816940862
"148",9860803,,,
"149",9860875,-1.3437727442701,-1.12627218907175,-1.39489397095901
"150",9860908,,,
"151",9861025,-0.935943865626225,-1.18365780473536,-0.795861379243503
"152",9861037,,,
"153",9861066,-0.588170766787747,-0.29717582848925,0.104951507137541
"154",9861125,-1.01900312890395,-0.861832799526906,-0.384422164016169
"155",9861191,-0.708851688043423,-1.11808362912405,-1.31884230730512
"156",9861198,-0.502990610973715,-0.951471246759412,-1.21919897923371
"157",9861226,1.16788038298112,0.951847024910336,0.740767067176617
"158",9861314,-0.918262277366118,0.667696688165565,-0.988671637238106
"159",9861363,0.0934038416516106,-0.862041339709087,-0.536146884087938
"160",9861420,-0.252861185460099,-0.595378806175048,-0.278066569747146
"161",9861451,-1.44753610234447,-1.47382470947131,-1.40313047424908
"162",9861554,-0.318411746543327,-0.694109292171135,-0.401072031872673
"163",9861632,0.54214529667305,-1.01486075088991,-0.652701037818975
"164",9861715,-0.576185006718498,-0.856158648236004,-0.209700873375559
"165",9861852,,,
"166",9861868,-0.760139555973315,-0.57030348047214,-1.05620616469776
"167",9861869,-0.902709885786129,-0.110590988826847,-1.17177967248905
"168",9861996,-1.13291795574478,-0.902543755436703,-0.774352399843569
"169",9862039,0.825519138762184,0.0863824677733706,0.982133445693555
"170",9862074,-0.727656692453987,-1.04008894159839,-0.82099887563206
"171",9862081,-0.989787102040628,-0.694023433258937,-0.247939796945916
"172",9862125,-0.786847168551094,-0.3183597477811,-0.0609574233410119
"173",9862138,0.296447549719798,0.119320995657487,-0.40013317339644
"174",9862300,-0.652075368425857,-0.83257104594072,-0.433610124744356
"175",9862332,-1.19233251533237,-1.00777041767203,-0.820990760384234
"176",9862339,0.247427451087201,-0.251500756009298,-0.789823794486817
"177",9862358,0.326704618899849,-0.255386815451569,0.53498409234535
"178",9862428,-1.01271194880277,0.48395144261313,-0.906937554216211
"179",9862499,,,
"180",9862515,-1.10304702033742,-0.841054092637678,-1.28102246341356
"181",9862555,-1.17703761891551,-1.07168493426762,-0.93243563180112
"182",9862614,-1.2874510628749,-0.734965982352252,-0.933167457328491
"183",9862704,-0.372103991412969,0.194030636699799,0.431598194324858
"184",9862820,,,
"185",9862985,0.450713309391089,0.859355715624476,-0.00351897599738958
"186",9863006,0.113923033555408,0.415989651270405,0.285120371785569
"187",9863039,-0.5153707837597,-0.491665447897052,-0.648652036259998
"188",9863070,-0.0721445503111388,0.120696113555362,-0.0405773437398853
"189",9863143,-0.0345630282432232,-0.0991933036855566,-0.4292203204288
"190",9863211,-0.663686281633028,0.0869916652641175,-0.742038418132582
"191",9863218,-0.717209443864347,-1.07609504934859,-0.525221711980697
"192",9863261,0.259993876759072,-0.0612817275893649,0.0889964567882801
"193",9863293,-0.797906474721677,-0.332526243199839,-0.0693418693416476
"194",9863365,0.643206225223301,0.0372859947001192,0.370865610910625
"195",9863370,0.506401469825046,0.674677498767724,0.762235059447101
"196",9863410,-1.10455344908957,-0.769872624762498,-0.227768788287885
"197",9863558,,,
"198",9863563,-1.09769447320321,-1.12742069862888,-0.848931222521606
"199",9863566,-0.894489170300168,-1.29256871431489,-1.28416964807029
"200",9863585,0.814012203027641,1.14589828673504,0.80520404491823
"201",9863595,-0.516726442097218,-1.11956308376432,-0.624306685594754
"202",9863626,-1.01866669417013,-1.23441190102397,-1.35846735949058
"203",9863711,-1.48063828680975,-1.48425343198247,-1.52819362683449
"204",9863724,-0.447194564766441,-0.341402137906877,-0.15582795863049
"205",9863892,0.082052781167985,0.378806023719192,0.831704289218513
"206",9864073,-0.85051400463987,-0.995517731623377,-0.517408019117934
"207",9864127,,,
"208",9864141,0.374951174950339,0.92503553067379,0.518089463054293
"209",9864142,-1.35355178886083,-1.38291561310416,-1.14310008334508
"210",9864188,-1.35603892349718,-0.89552935586626,0.0984030818716076
"211",9864259,-0.534114854725509,-0.302530953918871,-0.814591271611118
"212",9864277,-1.03175572424975,-1.3361844144802,-1.0256839803228
"213",9864311,0.441963227719101,0.10289521093926,-0.297353732594193
"214",9864455,-1.06390250852406,-0.824310313715288,-0.694568144201403
"215",9864493,-0.54524703394155,-0.413316740325032,-0.717916236084584
"216",9864546,-0.53845335296183,0.0264043405002873,-0.202145721208509
"217",9864622,-0.364103716475015,-0.723701357085608,-0.42695650112192
"218",9864674,,,
"219",9864748,-0.754709115528155,-0.392301980675244,-0.753471997736204
"220",9864755,,,
"221",9864840,,,
"222",9864921,-0.737963431381151,-0.862913057100107,-0.924271855743667
"223",9864954,-1.33561225191188,-0.280926003950399,-0.999462574666322
"224",9864979,-0.503366645472731,-0.746985489669618,-0.248375278857018
"225",9864998,-0.339002853758765,0.314349403202453,0.426564919678922
"226",9865073,0.137183310860618,0.579408123511676,0.108282078311714
"227",9865096,,,
"228",9865183,-0.898582538625161,-0.304022771905363,-0.714119247152409
"229",9865228,0.75883518098175,0.863664329424028,1.08381295741744
"230",9865238,-0.278415429765338,-0.547725450060398,-0.0821202414046279
"231",9865252,-0.482457358472159,-1.10739623487737,-0.588451899210513
"232",9865267,-1.5736957603993,-1.40573800590192,-1.32107441240512
"233",9865275,-0.149658637348399,0.994367645800011,-0.221022903786245
"234",9865321,-0.499304493295223,-0.472672434225673,-0.569786570115379
"235",9865354,-0.486706221392598,-0.436223617513302,-0.709185809834479
"236",9865362,0.253373626473969,-0.574605760817865,-0.112405783172489
"237",9865369,-0.680343925487384,-0.902381107925688,-0.98121595272571
"238",9865384,-1.25797008134545,-1.01377658401565,-1.30680442289854
"239",9865389,-0.352269521850456,-0.867217874385144,-0.276438998759636
"240",9865401,-0.330387946631426,-0.772953500300688,-0.772896441892034
"241",9865426,,,
"242",9865477,-0.861083834108872,-0.318227480282835,-0.891549719865908
"243",9865537,0.0352468316440038,-1.16907750799127,-0.763538866091718
"244",9865549,-1.20838946816942,0.100494551308709,-0.526594411403452
"245",9865679,-0.286011923942615,-0.225311385142712,0.12241738098246
"246",9866016,-0.79677362695676,-1.12396067445829,-0.842581436664387
"247",9866128,-0.586196902648034,-0.626847228735822,-0.36627590953483
"248",9866188,-1.13979906750394,-0.578755801392967,-0.661346653683221
"249",9866262,-0.289700006276589,0.166442756095205,-0.728994396381779
"250",9866319,-1.20080814087631,-0.929399932754306,-1.11273859688508
"251",9866339,-0.397479533642887,-0.873572197749445,-0.506858783901878
"252",9866360,-1.26220642607551,-0.011417808039802,-1.11054761709281
"253",9866363,0.704001268812731,-0.476414842117707,0.384710415842782
"254",9866399,-0.412875514029557,-1.22456525823474,-0.731588552491147
"255",9866485,-1.18092126128495,-0.392661652963114,-0.810689951515883
"256",9866611,-0.183446710302518,1.1082395542756,0.9255815409032
"257",9866655,0.13242248565729,-0.65971038307648,0.00411876931703822
"258",9866678,-0.714983256366823,-0.676319909374705,-0.663607670506002
"259",9866812,0.048890480332417,-0.144424138915593,-0.144062045058035
"260",9867276,,,
"261",9867306,,,
"262",9867421,-1.09717497303554,-0.901839510733282,-1.01883951321073
"263",9867701,0.448375013060924,-0.0349305545462858,0.925561660254068
"264",9867740,-0.219808343946949,-0.574263133340153,-0.512647170250251
"265",9867785,-0.132562477822487,-0.147498823148938,-0.565954868804365
"266",9867824,-1.43402641261061,-0.997393358231918,-1.38358764952824
"267",9867847,0.0780546890552944,-0.7025806218919,-0.434600538053255
"268",9867952,,,
"269",9868027,-0.597960661748854,-0.115530996909847,-0.350646151343723
"270",9868071,,,
"271",9868120,-0.430745363862058,-0.322120316901426,0.211664581434603
"272",9868324,-1.0534698868311,-0.755871423206677,-0.711320135399803
"273",9868326,-0.748137534330518,-0.915574494792637,-0.767540001762118
"274",9868457,-0.610278171833558,-0.434426615368168,-0.719711656472848
"275",9868478,-0.609155713509919,0.0423082525690627,-0.637544227564485
"276",9868551,-0.685258726564333,-1.25648750122462,-0.386439231727549
"277",9868639,0.497632813900876,-0.153467759144381,0.437281668318792
"278",9868707,-0.761161307880947,-0.49804582870902,-0.563163691439105
"279",9868720,-0.536626905165608,-0.998024129480044,-0.514834913882714
"280",9868787,-0.472963022535044,-1.05605203249609,-0.991868673404843
"281",9868819,0.26018440742743,-0.810691000063118,-0.295547325212797
"282",9868969,-0.156001482872847,-0.504210749819411,-0.567332500182528
"283",9868976,-0.884713959364072,-0.66907623547096,-1.14046763289723
"284",9869000,-0.332381213739712,-0.831553933858575,0.00134587202266462
"285",9869025,-0.743066164799546,-0.302239958228296,-0.235708822588418
"286",9869066,-0.593891212943882,-0.584241569424216,-0.367342571608362
"287",9869142,-1.00272847703836,-0.24816483141021,-0.668120230336015
"288",9869212,-0.78127112543424,-1.15687801540626,-0.754543005044945
"289",9869311,,,
"290",9869312,-0.192993122518085,-0.432041777721322,-0.545714149350621
"291",9869313,-0.900778587483678,-1.04033260679535,-1.36133745230202
"292",9869421,-0.830653670889717,-0.912175037856028,-0.861443056786702
"293",9869472,0.314005108045566,-0.682351220596505,-0.111021426553296
"294",9869522,-0.704583120765369,-0.383524962384302,-0.529146379475295
"295",9869577,-1.31541927823755,-0.0633921989131456,-1.32514847965491
"296",9869600,0.164478756013609,0.0800473301808362,0.1226081546625
"297",9869615,-0.666729517377224,-0.21988730922692,-0.404980864157796
"298",9869660,,,
"299",9869691,0.201676364613175,-0.0513603740373457,0.230122477707247
"300",9869765,-0.127743501906249,-1.06990588656286,-0.988999717533564
"301",9869766,0.201351578817017,-0.212024151998789,-0.134942205495726
"302",9869773,-0.600699684079481,0.54584867104953,0.250049190716637
"303",9869786,0.568095811187308,1.32084558533803,0.768121989006215
"304",9869822,-0.510042906933822,-0.44992563172358,-0.0612030991751231
"305",9869936,-0.454548678249921,-0.858399054546905,-1.24219527171049
"306",9869991,-0.390179426821532,-1.00970978184454,-0.927963125416972
"307",9870002,-0.453095939899668,-1.21532452505142,-1.09543736855255
"308",9870020,-0.304850812826135,-0.297723346151615,0.0341949547401128
"309",9870031,-0.51087920606294,-0.309224481243605,-0.682525592138127
"310",9870118,1.24330953318191,0.912692866718994,0.974440636499711
"311",9870168,-0.110680258706716,0.159596486014619,-0.0603529529334484
"312",9870187,0.313403067888774,-0.857056421474346,-0.669276033617839
"313",9870306,-0.490702037509146,-0.669734643782319,-0.0934430201316408
"314",9870346,-0.89610418337134,-0.880394424060549,0.489351535058965
"315",9870358,-0.913974558617565,-0.766986893827488,-1.39055822635426
"316",9870393,-0.0629202202818806,-0.688540389439193,-0.624077496401278
"317",9870515,-0.82930888063976,-0.623847757518656,-0.967161258111006
"318",9870521,-0.419059774521744,-0.816176934680201,-1.15844714978381
"319",9870722,-1.05296647242832,-0.288058255111902,-0.826729405341108
"320",9870733,-0.180231785084626,-0.771769173941586,-0.281761256421681
"321",9871099,-1.52508071254838,,-1.78782022781671
"322",9871142,0.0831209448886193,-0.204128399728941,-0.654243662606905
"323",9871208,-0.146144957545362,-0.973830684160174,-0.783371461066039
"324",9871235,-0.714800944991228,-0.768623623307584,-0.81977757128172
"325",9871298,0.57230309493941,0.742634548958531,-0.444658092525202
"326",9871374,-0.523471549267783,-0.623051764813382,-0.381694191275382
"327",9871511,-0.475366838328928,-1.30130289259258,-1.25582485426138
"328",9871540,-0.993447739575231,-1.24961158444836,-0.397478571603586
"329",9871547,-1.49510527507192,-0.958139077646284,-1.36216490049322
"330",9871636,-1.31211850757993,-1.06306280488033,-0.975159434571898
"331",9871678,-1.40687487571318,-1.43175146347422,-1.3866383347827
"332",9871692,-0.64085849761879,-0.323928098833054,-0.926932180986247
"333",9871712,-1.18839707180387,-1.26712618687877,-1.21393346235987
"334",9871750,0.185503851235933,-0.344125654449308,1.0736691153407
"335",9871937,-0.776269681879048,-0.130957790373129,-0.655892576132966
"336",9871982,-0.148160058820106,-0.497812519878698,-0.611588789530199
"337",9872012,-0.39369778163417,0.233887212234651,-0.205149184390511
"338",9872018,,,
"339",9872041,-1.48902430560181,-1.30350084526634,-1.3706449517607
"340",9872135,0.00615595373090702,-0.265958257246497,0.619963923493577
"341",9872142,-0.616263533902166,-0.762459206757921,-0.922421025423701
"342",9872215,-1.0546046900168,-0.984466593295612,-1.25220786902526
"343",9872222,-0.259664124660379,-0.472310886684522,-0.861577737533784
"344",9872503,-0.447140618535481,-0.59614181797367,-0.736363081336454
"345",9872521,0.266874413561363,0.825979877926011,-0.122131118588389
"346",9872544,0.6834292017845,-0.131911131692854,-0.440569588142414
"347",9872568,-1.66370229455669,-1.11977066904261,-1.21527234577994
"348",9872576,-0.506937626167219,-0.51125662510298,-0.68132364794297
"349",9872678,-0.288046241741872,0.495475035958091,-0.0322963906175567
"350",9872680,-1.03282925782676,-0.662849833065708,-0.308334589406433
"351",9872769,-0.475058831078752,-0.256873336942101,-0.53473931781424
"352",9872901,-0.822169506671641,-0.585313507406675,-1.04577488211975
"353",9872903,-1.56000175429988,-0.818681183703388,-1.16246182461214
"354",9872904,0.284088277857483,-0.0146258565295536,0.664890603914917
"355",9872935,0.196180355445425,-0.145541033006193,-0.439438790404833
"356",9872960,-1.07849097577706,-0.803557792731918,-1.00975900576158
"357",9873029,,,
"358",9873158,-0.748778850464134,-1.02594561480201,-1.09020523908812
"359",9873198,-0.770350337559092,-0.756807495093047,-1.07262540814464
"360",9873266,0.974590835745536,1.2257764546792,1.35573901057646
"361",9873602,-0.41559690068101,-0.388789491692499,-1.31623217964096
